timestamp,sentence,author
2021-02-20 07:00:00,Alibaba’s Singles Day Sales Growth Keeps Pace,by Mark Hulbert
2021-02-16 17:44:00,Alibaba Rival Pinduoduo Beats Sales Forecasts as Chinese Consumer Spending Surges. The Stock Is Soaring.,by Barron's
2021-02-16 11:42:00,Tencent Profit Surges 89% on Gaming,by Barron's
2021-02-12 15:27:00,"Alibaba's Singles Day sales top $74 billion, up 26%",by Jon Swartz
2021-02-10 11:42:00,"Alibaba’s Soaring Sales and Regulatory Pressure Make the Stock a Buy, Raymond James Says",by Barron's
2021-02-07 07:00:00,Alibaba’s stock falls after China regulator drafts anti-monopoly guidelines,by Barron's
2021-02-03 13:21:00,"Alibaba brings notable names, including Taylor Swift, to China for Singles Day",by Barron's
2021-02-03 08:51:00,Alibaba’s ‘Singles Day’ Is Here. What to Know About China’s Black Friday Event.,by Emily Bary
2021-02-02 11:13:00,Chinese Internet Stocks Tumble Because Regulatory Risk Is Back,by Barron's
2021-02-02 10:30:00,China gears up for world’s largest online shopping festival,by Barron's
2021-02-02 07:11:00,"Farfetch shares soar after $1.15 billion Alibaba, Richemont, Artemis investment",by Barron's
2021-02-02 07:10:00,Alibaba’s Earnings Were a Pleasant Surprise. Here’s What Wall Street Is Saying.,by Claudia Assis
2021-02-02 07:09:00,Richemont Stock Jumps on Earnings Beat and Tie-Up with Alibaba and Farfetch,by Barron's
2021-02-02 07:08:00,"Richemont jumps on results, Alibaba partnership",by Tomi Kilgore
2021-02-02 07:07:00,Alibaba earnings beat expectations but stock still dips,by Tonya Garcia
2021-02-01 12:30:00,"Alibaba Continues to Grow, Aided by a Strong Chinese Recovery. The Stock Is Falling.",by Barron's
2021-02-01 07:50:00,Alibaba Stock Is Falling. It’s Time to Pounce on It.,by Tomi Kilgore
2021-01-27 13:00:00,Alibaba Is Reporting Earnings Thursday. Here’s What to Expect.,by Barron's
2021-01-20 12:07:00,Alibaba shares post worst day since 2015 after Ant Group IPO is suspended,by Associated Press
2021-01-20 08:13:00,What the Scuttled Ant Group IPO Means for Other Chinese Stocks,by Tonya Garcia
2021-01-20 06:39:00,Ant Group’s $34B IPO Is Suspended After Meeting With Regulators,by Barron's
2021-01-20 01:38:00,The Dow Is Rising on Election Day and Alibaba Stock Is Sinking After Ant IPO Trouble,by Barron's
2021-01-20 00:38:00,Alibaba to invest in online luxury retailer Farfetch: report,by Olivia Bugault
2021-01-15 05:59:00,"Uber, T-Mobile, Peloton, Regeneron and Other Stocks to Watch This Week",by Emily Bary
2021-01-14 06:02:00,Futures Fall as Biden Holds Lead Over Trump,by Barron's
2021-01-13 14:50:00,"5 stocks for the next 10 years — some picks are obvious, others not so much",by Barron's
2021-01-13 06:40:00,"Only one stock has crushed short sellers more than Apple, Amazon and Alibaba over the past 5 years",by Tomi Kilgore
2021-01-11 10:20:00,Ant Group IPO: Five things to know about the Alibaba affiliate ahead of the largest offering in history,by Barron's
2021-01-10 14:25:00,Alibaba says it will buy 22% of Ant Group shares in IPO,by Emily Bary
2021-01-09 16:31:00,Alibaba takes 6.1% stake in travel retailer Dufry,by Barron's
2021-01-06 17:53:00,Alibaba gets its Whole Foods with new $3.6 billion investment in Chinese supermarket operator,by Barron's
2021-01-06 15:17:00,China’s Ant Group Clears Hurdle for $30 Billion Hong Kong IPO,by Tomi Kilgore
2021-01-05 17:45:00,Alibaba Takes On Walmart in China With $3.6 Billion Investment in Hypermarket Chain,by Barron's
2021-01-05 14:28:00,Ant Group set to get green light for massive Hong Kong listing,by Tomi Kilgore
2021-01-01 06:00:00,Reports of Proposed Ban on Ant Could Inject Uncertainty Ahead of Its IPO. It May Not Matter.,by Tomi Kilgore
2020-12-31 19:01:00,Worried About the U.S. Stock Market? Buy Alibaba Options.,by Claudia Assis
2020-12-31 19:31:00,Dufry sets out rights offering after deal news,by Tomi Kilgore
2020-12-31 06:00:00,"Dufry, Alibaba to form JV in China",by Barron's
2020-12-31 05:30:00,Alibaba Offers One More Reason to Buy the Stock: Cloud Computing,by Barron's
2020-12-29 15:18:00,IPO market is headed for busiest third quarter since the dot-com years,by Shawn Langlois
2020-12-29 08:37:00,Alibaba’s Investor Event Has Started. What Wall Street Is Saying.,by Shawn Langlois
2020-12-29 06:49:00,"Alibaba, PepsiCo, Micron, Chevron, and Other Stocks to Watch This Week",by Emily Bary
2020-12-28 07:56:00,The Pandemic Has Swelled the Ranks of Zombie Companies. Here’s How to Recognize Them.,by Emily Bary
2020-12-28 07:38:00,"2020 is the year of the SPAC — yet traditional IPOs offer better returns, report finds",by Pietro Lombardi
2020-12-27 22:36:00,Beyond Meat’s New China Factory Could Help the Stock Live Up to Its Hype,by Emily Bary
2020-12-26 10:24:00,These Stocks Will Benefit From Covid-Related Trends,by Barron's
2020-12-24 14:26:00,"Want to Invest in Emerging Markets? Here’s How to With European, Japanese Stocks.",by Barron's
2020-12-24 13:14:00,Ant Could Be a Massive IPO. Investors Are Already Looking for Other Big Debuts in Emerging Markets.,by Barron's
2020-12-24 12:41:00,Amazon Isn’t Synonymous With Luxury. That May Be Changing.,by Barron's
2020-12-24 08:53:00,Prime Couture? Luxury Could Be Amazon’s Next Target.,by Joshua Kirby
2020-12-24 08:12:00,"The Fall Will Be Busy for IPOs. Snowflake, Asana Are Expected to Go Public in September.",by Olivia Bugault
2020-12-24 06:51:00,"Ant Group files IPO prospectus, says it earned $3.2 billion in first half",by Tonya Garcia
2020-12-24 06:20:00,SoftBank Continues to Make Risky Bets. Here’s Why The Stock Remains Attractive.,by Barron's
2020-12-23 21:17:00,Alibaba to select small U.S. businesses for Singles Day participation at upcoming virtual event,by Tonya Garcia
2020-12-21 15:27:00,"Dow, S&P 500 end higher and Nasdaq books 35th record close in 2020 as tech buoys broader stock market",by Tonya Garcia
2020-01-11 00:01:00,Alibaba earnings have analysts cheering ‘V-shaped recovery’ but stock falls,by Ciara Linnane
2020-12-18 04:30:00,Alibaba Beat Earnings Estimates. Why Its Stock Is Falling.,by Barron's
2020-12-15 18:17:00,"After the S&P 500’s record run, UBS says look here for the next stock winners",by Barron's
2020-12-14 12:23:00,Alibaba earnings top expectations as pandemic drives increased digital purchases,by Barron's
2020-12-13 10:10:00,"Alibaba earnings: After COVID-19 recovery, U.S.-China tensions still loom",by Ciara Linnane
2020-12-11 13:31:00,Goldman Sachs just lifted its S&P 500 price target. Here’s why,by Barron's
2020-12-11 11:18:00,"Tesla, Walmart, Nvidia, Home Depot, and Other Stocks for Investors to Watch This Week",by Barron's
2020-12-08 14:09:00,One Huge Pension Sold Apple and AT&T Stock. It Bought Starbucks and One Chinese Tech.,by Barron's
2020-12-07 15:31:00,SoftBank Scored a $600 Million Gain In the Latest Quarter After $10 Billion Stock Bet,by Barron's
2020-11-29 07:00:00,China auto sales rise for fourth straight month,by Barron's
2020-11-27 18:27:00,World’s top large-cap stock crushes short-sellers and it has nothing to do with making electric cars or iPhones,by Barron's
2020-11-25 12:50:00,"After Big Tech helped earnings look better, here comes Disney and Uber",by Steve Goldstein
2020-11-23 08:10:00,5 stocks that should thrive as the digital payments trend ramps up,by Barron's
2020-11-20 09:17:00,There’s Nothing Bad About These ‘Average’ Stocks,by Tonya Garcia
2020-11-16 09:07:00,The ‘Holding Foreign Companies Accountable Act’ has all the nuance of a sledgehammer,by Tomi Kilgore
2020-11-13 20:14:00,These 3 Financial Companies Could Be Merger Targets,by Tomi Kilgore
2020-11-13 17:33:00,"Ant Could Be the Biggest IPO Ever, but It Will Bypass the U.S. Others Could Follow.",by Tomi Kilgore
2020-11-13 16:26:00,Alipay owner Ant Group eyes dual IPOs in Shanghai and Hong Kong,by Tomi Kilgore
2020-11-12 17:32:00,U.S. Stocks Continue to Tread Water as They Head for Weekly Gains,by Sunny Oh
2020-11-12 13:28:00,China is Shopping More Online. Alibaba Stock Will Benefit.,by Emily Bary
2020-11-12 12:14:00,"How E-Commerce, Cloud Computing Will Keep Boosting Alibaba Stock",by Barron's
2020-11-11 16:20:00,Alibaba gets a price target increase at Baird amid 'clear recovery of Chinese consumer spending',by Barbara Kollmeyer
2020-11-11 15:25:00,Beyond Meat to begin sales at Metro China locations in Shanghai starting July 15,by Emily Bary
2020-11-11 08:58:00,8 Tech and Telecom Stock Picks From Barron’s Investing Experts,by Tomi Kilgore
2020-11-11 07:33:00,SoftBank considers sale or IPO of British chip designer Arm Holdings,by Tomi Kilgore
2020-11-11 07:23:00,Tesla Stock Has More Than Doubled This Year. Why This Investor Is Still a Fan.,by Tomi Kilgore
2020-11-11 06:36:00,Alibaba Lays Out Its Plan to Conquer the Digital World,by Tomi Kilgore
2020-11-10 13:16:00,SoftBank Shares Hit 20-Year High as Aggressive Stock-Buyback Plan Pays Off,by Tomi Kilgore
2020-11-10 00:00:00,A great technology wave is cresting over America because of the pandemic — and it’s largely a good thing,by Tomi Kilgore
2020-11-09 15:27:00,"Dow closes up 177 points, Nasdaq at fresh high as investors focus on economic recovery prospects",by Emily Bary
2020-11-06 16:10:00,Alibaba rallies on report of plans of Ant Financial IPO,by Steve Goldstein
2020-11-06 09:37:00,Alibaba Stock Has Been on the Rise. It’s ‘a Great Buy at Current Levels.’,by Barron's
2020-11-06 06:15:00,These 12 Stocks Are Vulnerable if U.S. Pushes to Delist Chinese Companies,by Barron's
2020-11-05 13:38:00,"Coronavirus update: U.S. case tally climbs above 2.6 million, and top Republicans now call on Americans to wear face masks",by Barron's
2020-11-05 12:58:00,Beyond Meat Is Doubling Down on China,by Jonathan Cheng
2020-11-05 10:35:00,Beyond Meat partners with Alibaba for new China push,by Shawn Langlois
2020-11-04 08:30:00,"Amazon brand value soars above $400 billion, as TikTok joins ranks of Kantar and WPP’s top 100 brands for the first time",by Emily Bary
2020-11-04 07:45:00,These 10 Stocks Are Owned by Too Many Investors. That Could Be Bad News.,by Philip van Doorn
2020-11-03 17:15:00,SoftBank’s Masayoshi Son Steps Down From Alibaba Board,by Barron's
2020-11-03 12:50:00,SoftBank CEO Masayoshi Son quits seat on Alibaba board,by C. Wallace DeWitt
2020-11-03 12:18:00,JD.com racks up $38 billion in sales in China’s first post-lockdown shopping spree,by Barron's
2020-11-03 09:20:00,JD.com stock jumps in Hong Kong debut,by Barron's
2020-11-03 08:49:00,Genius Brands stock jumps after Arnold Schwarzenegger announced as ‘significant investor’,by Serena Ng
2020-11-03 08:22:00,"Here are the biggest stock-market bets among institutional and retail investors, ranked",by Barron's
2020-11-03 08:21:00,Emerging Market Stocks Are a Mess—Except for This Group of Outperformers,by Barron's
2020-11-02 12:03:00,Hong Kong IPOs sizzle despite chaos surrounding the territory’s future,by Tomi Kilgore
2020-11-02 06:30:00,"Where’s the Next Bull Market? China Health Care and Software, a Fund Manager Says.",by Barron's
2020-11-02 05:50:00,"Buy this, not that — 5 stocks to trade into now and 5 to avoid",by Emily Bary
2020-11-01 18:53:00,These Chinese stocks will be hurt the most if the U.S. forces them to delist,by Tonya Garcia
2020-10-31 14:48:00,Alibaba adds more digital features for B2B customers as COVID-19 boosts demand for online connections,by Tomi Kilgore
2020-10-31 11:30:00,"Altaba, the Former Yahoo, Seeks Approval to Hand $5.6B to Shareholders. More Will Come Later.",by Barron's
2020-10-26 14:29:00,How Investors Can Assess the U.S. Threat to Delist Chinese Stocks,by Cara Lombardo
2020-10-22 12:22:00,America’s threat to delist Chinese companies could make everybody better off,by Barron's
2020-10-20 02:45:00,Alibaba Gets a Wave of Bullish Notes from Wall Street. Why the Stock Could Be Attractive Again.,by Barron's
2020-10-19 15:55:00,China asserts ‘strong dissatisfaction’ after U.S. expands tech blacklist for human rights abuses,by Barron's
2020-10-19 15:20:00,"‘It’s time for China to blink first,’ says Rep. Sherman, who leads the drive to delist China stocks",by Jurica Dujmovic
2020-10-19 14:51:00,"Coronavirus update: U.S. death toll approaches 100,000 as CDC’s testing practices are criticized by health experts",by Sunny Oh
2020-10-18 23:55:00,Alibaba sees China retail volume growing near pre-pandemic levels but stock falls amid U.S.-China tensions,by Wallace Witkowski
2020-10-15 15:25:00,"A Huge Pension Bought Up Microsoft, Alibaba, and 3M Stock. Here’s What It Sold.",by Barron's
2020-10-08 06:59:00,Stocks close steady but post gains for the week ahead of U.S. Memorial Day holiday,by Barron's
2020-10-06 03:33:00,Alibaba Posted an Earnings Beat Thanks to a ‘Steady Recovery’ Since March,by Ciara Linnane
2020-10-05 01:47:00,"Alibaba points to 'steady recovery since March' as earnings, revenue top expectations",by Barron's
2020-10-01 09:13:00,"Bill that could delist Chinese companies from U.S. stock exchanges to see ‘swift passage’ in House, analyst says",by Emily Bary
2020-09-30 12:01:00,SoftBank Group to Sell $3 Billion Stake in Japanese Wireless Company,by Callum Keown
2020-09-30 08:48:00,China ETFs under pressure Thursday morning as bill that could bar listings of Chinese firms gains steam,by Barron's
2020-09-30 08:23:00,Alibaba sees growth of its business-to-business platform accelerate amid COVID-19,by Barron's
2020-09-29 13:17:00,China ETFs stumble lower midday Wednesday as Senate passes bill that could bar listings of Chinese companies,by Phred Dvorak
2020-09-28 14:30:00,Senate passes bill that could delist Chinese companies from U.S. stock exchanges,by Associated Press
2020-09-28 11:45:00,"Luckin Coffee shows how risky Chinese IPOs can be, but investors are just not listening",by Joanne Chiu
2020-09-25 22:55:00,"Amid Reports SoftBank May Sell T-Mobile Stake, Both Stocks Slide",by Tomi Kilgore
2020-09-16 07:54:00,Coronavirus update: Global case tally reaches 4.8 million; China’s Xi supports WHO-backed probe of origins of pandemic — once the crisis is over,by Andrea Riquier
2020-09-08 11:21:00,"Alibaba, Walmart and Target are about to show retailers’ view of the pandemic",by Barron's
2020-09-08 07:51:00,SoftBank racks up losses as Vision Fund investments plunge,by Tanner Brown
2020-09-07 06:00:00,"Nvidia, Walmart, Target, and Other Stocks for Investors to Watch This Week",by Barron's
2020-09-04 11:06:00,"If you could buy only one ecommerce stock, this would be it — and it’s not Amazon",by Jeff Reeves
2020-08-28 19:44:00,"Alibaba stands to benefit as Chinese e-commerce growth nears pre-virus levels, says analyst",by Mark Hulbert
2020-08-26 12:43:00,Looking for the Next Amazon or Alibaba? Try the Budding Tech Companies in Latin America.,by Emily Bary
2020-08-25 16:39:00,"Nvidia unveils Ampere GPU architecture for AI boost, and the first target is coronavirus",by Barron's
2020-08-25 05:36:00,"Tencent, Alibaba, and Others Are ‘Great Long-Term’ Plays",by Barron's
2020-08-21 19:40:00,Kingsoft Cloud shares soar 27% in trading debut,by Shang-Jin Wei
2020-08-21 10:05:00,Chinese company Kingsoft Cloud's IPO raises more than half a billion dollars,by Barron's
2020-08-21 07:37:00,Alibaba launches Luxury Soho targeting younger consumers,by Chris Matthews
2020-08-21 07:35:00,"In these confusing times, X-rays of the biggest tech stocks show the strength of the stock market",by Chris Matthews
2020-08-21 06:59:00,Chinese e-commerce takes soap-opera turn as scandal surrounds three major players,by Tomi Kilgore
2020-08-21 06:01:00,"How China used robots, drones and artificial intelligence to control the spread of the coronavirus",by Ciara Linnane
2020-08-20 16:24:00,Great Escapes: Vestiaire Collective’s Max Bittner Offers His Favorite Books for Self-Isolation,by Emily Bary
2020-08-20 14:46:00,Alibaba Has Its Head in the Cloud With a Big Investment and Its Stock Is Rising,by Barron's
2020-08-20 11:32:00,"U.S.-China Tensions Hang Over Thriving Alibaba and JD.com, Analyst Says",by Chris Matthews
2020-08-20 11:15:00,Alibaba makes ‘major strategic move’ with $28 billion cloud investment over next 3 years,by Barron's
2020-08-20 06:59:00,Alibaba isn’t out of the woods after China’s recovery from the coronavirus,by Emily Bary
2020-08-20 06:44:00,Investors are placing bold bets on tech stocks — this is a very bad idea,by Tomi Kilgore
2020-08-20 06:43:00,"Green symbol on Chinese smartphone screens allows subway travel, hotel check-in; new ‘health code’ a tool in getting economy on its feet",by Tomi Kilgore
2020-08-20 06:42:00,"Apple has donated 20 million masks, is working to make 1 million face shields a week, Tim Cook says",by Tomi Kilgore
2020-08-20 06:40:00,"Bullish investors pour money into Alibaba, Amazon, Intel and Microsoft",by Tomi Kilgore
2020-08-20 06:39:00,"Letter from locked-down Italy: the Cuban, Russian and Chinese efforts to assist Lombardy",by Tomi Kilgore
2020-08-20 06:39:00,SoftBank Rally Continues as Company Reportedly Plans to Sell $14 Billion of Alibaba Stake,by Tomi Kilgore
2020-08-19 12:30:00,"An Egg Stock That Looks Tasty, Especially Now",by Tomi Kilgore
2020-08-17 09:00:00,These three stock funds are holding up better than the overall market amid the coronavirus crash,by Tomi Kilgore
2020-08-16 15:00:00,"Covid-19 Began in China. Now, China Has Some Lessons for the World.",by Chris Matthews
2020-08-15 07:00:00,"Alibaba co-founder Jack Ma’s foundation to donate coronavirus testing kits, masks to U.S.",by Barron's
2020-08-14 10:54:00,"Coronavirus outbreak aside, China stocks just hit two-year highs",by Chris Matthews
2020-08-10 23:18:00,Ant Financial takes minority stake in fintech company Klarna,by Emily Bary
2020-08-05 12:47:00,Your ‘defensive’ stocks might not be defensive at all. Here is another path to safety,by Mark DeCambre
2020-08-02 16:23:00,Fear Has Overtaken This Market. How to Use It to Turn a Profit.,by Chris Matthews
2020-08-01 14:27:00,For some companies the impacts of the coronavirus aren’t all bad,by Therese Poletti
2020-07-25 12:56:00,"With Microsoft’s coronavirus warning, PC and hardware makers are probably next",by Barron's
2020-07-24 15:54:00,Giant Singapore wealth fund cuts bonuses as staff ‘share pains’ of coronavirus impact,by Ciara Linnane
2020-07-24 06:00:00,Here are two charts that show the stock market isn’t anything like that of the dot-com mania,by Emily Bary
2020-07-20 10:55:00,"The 5G rollout is already behind, and coronavirus could slow it even more",by Associated Press
2020-07-20 09:59:00,"Why a Top World Stock Fund Likes Microsoft, Alibaba, and Johnson & Johnson",by Barron's
2020-07-17 12:26:00,"Alibaba Is a ‘Category Killer.’ Never Mind the Coronavirus, Analyst Says.",by Nigam Arora
2020-07-17 10:20:00,Intelsat's stock surges after David Tepper's Appaloosa disclosed new 2.1% stake,by Emily Bary
2020-07-17 07:52:00,"Alibaba, JD.com, and Other Chinese Stocks to Buy When Coronavirus Is Contained",by Barron's
2020-07-16 13:43:00,Stocks close lower amid rise in coronavirus outbreak,by Jeremy C. Owens
2020-07-16 08:17:00,"Alibaba Reported Strong Earnings, but Its CEO Called Coronavirus a ‘Black Swan Event’",by Barron's
2020-07-14 07:57:00,Alibaba earnings top expectations but coronavirus is having a ‘negative impact’ on the business,by Ciara Linnane
2020-07-14 06:00:00,"Money flows into tech stocks are stronger than ever, a possible contrarian indicator",by Jeremy C. Owens
2020-07-14 06:00:00,Alibaba Is Reporting Earnings on Thursday. Here’s What to Expect.,by Tonya Garcia
2020-07-13 17:43:00,Alibaba earnings preview: Coronavirus impact in focus,by Nigam Arora
2020-07-13 14:57:00,The earnings recession is expected to end after some big profit surprises,by Tanner Brown
2020-07-10 12:20:00,"Nvidia, Lyft, Alibaba, and Other Stocks for Investors to Watch This Week",by Jurica Dujmovic
2020-07-10 11:51:00,"New Jersey’s Pension Sold Apple, AT&T, and Microsoft Stock. Here’s What It’s Buying.",by Barron's
2020-07-08 16:43:00,China internet stocks get another boost on U.S. markets,by Barron's
2020-07-08 16:37:00,Snap earnings preview: Momentum is still on its side because of ad growth,by Barron's
2020-07-08 16:14:00,"Alibaba, Baidu among Chinese internet stocks rallying on U.S. markets",by Emily Bary
2020-07-07 14:31:00,"The Biggest U.S. Pension Bought Up Uber, Lyft, and Beyond Meat Stock Before They Rallied",by Emily Bary
2020-07-06 04:30:00,Alibaba Stock Looks Like a Buy on Coronavirus Fears,by Tomi Kilgore
2020-07-02 06:21:00,Emerging Markets Are the Next Hot Spot for Sustainable Investing,by Nigam Arora
2020-07-01 07:44:00,"Coronavirus is driving sales of face masks, a game called Plague, and an ‘I Survived Coronavirus 2020’ T-shirt",by Associated Press
2020-07-01 06:12:00,How Kobe Bryant pulled off the tricky pivot from sports to business — ‘I can’t think of another athlete who had a better transition’,by Mike Murphy
2020-06-30 16:51:00,"This money manager says growth stocks are still your best play, and he has the math to back it up",by Emily Bary
2020-06-29 11:07:00,The Dow Fell 26 Points Because Stocks Aren’t Going Anywhere For Now,by Nigam Arora
2020-06-25 10:35:00,5 Stocks That Could Pop as Coronavirus Fears Spread,by MarketWatch
2020-06-24 23:44:00,This is how far and fast the coronavirus has spread through U.S. stocks,by Barron's
2020-06-18 23:43:00,The biggest question looming over tech: Is the cloud boom over?,by Philip van Doorn
2020-06-18 00:46:00,China tech stocks fall amid virus concerns,by Emily Bary
2020-06-15 18:10:00,"For stocks and the economy, welcome to the Roaring Twenties",by Tanner Brown
2020-06-13 09:08:00,How Alibaba and Tencent Brought Mobile Payments to Chinese New Year,by Emily Bary
2020-06-12 13:13:00,"Tesla and Spotify Stock Could Soar Tenfold, James Anderson Says",by Philip van Doorn
2020-06-11 08:13:00,How Alibaba plans to improve the Olympics with cloud computing,by Barron's
2020-06-09 06:00:00,American Small Businesses Are Eager to Grow Online. Alibaba Wants to Help.,by Callum Keown
2020-06-06 12:03:00,Altaba Begins Sale of Remaining Stake in Alibaba,by Therese Poletti
2020-06-06 08:05:00,Saudi Aramco adds $3.8 billion to its record IPO,by Selin Bucak
2020-06-02 09:15:00,Something rare is happening among popular technology stocks,by Steve Goldstein
2020-05-29 16:18:00,"10 tech predictions for 2020: Apple, Tesla, Netflix and more",by Therese Poletti
2020-05-29 07:00:00,Amazon Is a Free-Cash Rocket Ship. Time to Get on Board.,by Barron's
2020-05-27 11:07:00,Microsoft Stock Soared in 2019. Here’s Why It Could Continue to Outperform This Year.,by Barron's
2020-05-26 15:08:00,Apple Starts 2020 With a Bang. Thank China.,by Tomi Kilgore
2020-05-26 06:12:00,Alibaba Stock Gains Are Lifting Altaba. Good Luck Cashing Out.,by Tomi Kilgore
2020-05-26 06:12:00,The five big China stories to watch in 2020,by Tomi Kilgore
2020-05-26 06:09:00,The Dow Rose 78 Points to a Record High Because Year-End Deals Cheered Up The Market,by Tomi Kilgore
2020-05-23 10:43:00,Alibaba Stock Closed at a Record High. It Still Has a Lot to Offer.,by Tomi Kilgore
2020-05-23 09:24:00,He has a degree in animal husbandry and a fortune that’s growing faster than any other on the Bloomberg Billionaire list,by Tomi Kilgore
2020-05-23 07:00:00,Alibaba Stock Still Has Lots of Room to Rise. Analyst Sees a 44% Gain.,by Barron's
2020-05-22 16:25:00,How Amazon created AWS and changed technology forever,by Sunny Oh
2020-05-22 13:25:00,"At $2.6 billion, the New York Mets would be the highest-valued sports team ever sold in the U.S.",by Barron's
2020-05-22 07:28:00,Saudi Aramco Has Eclipsed Apple. Size May Not Matter.,by Emily Bary
2020-05-22 07:22:00,"After WeWork Debacle, SoftBank Stock Is Now Too Cheap, Analyst Says",by Emily Bary
2020-05-22 07:21:00,Nvidia will dominate this crucial part of the AI market for at least the next two years,by Emily Bary
2020-05-22 07:16:00,"Charting a (very) early-month downturn, S&P 500 reverses from record highs",by Emily Bary
2020-05-22 07:15:00,The Aramco IPO Is Set to Become the World’s Largest. But Most of the World Isn’t Buying In.,by Nigam Arora
2020-05-22 07:14:00,Alibaba Had a Strong Hong Kong Debut. HSBC Says the Stock Is Still a Buy.,by Barron's
2020-05-22 07:12:00,Private-equity firm Silver Lake buys $500 million stake in Manchester City,by Emily Bary
2020-05-22 07:12:00,"U.S. stocks end at all-time highs, major indexes clinch 10th record close of November",by Emily Bary
2020-05-22 07:11:00,Alibaba Stock Surges on Impressive Hong Kong Debut,by Barron's
2020-05-21 14:25:00,The Trade War Will Make Stocks Scary. 5 Reasons Not to Panic.,by Barron's
2020-05-21 10:52:00,Alibaba shares jump 8% in debut on Hong Kong stock exchange,by Emily Bary
2020-05-21 10:47:00,The Chinese Vape Market Is Booming. But Heavy Regulation Is Coming.,by Jon Swartz
2020-05-20 16:33:00,SoftBank part of $1 billion investment in India mobile-payments startup Paytm,by Emily Bary
2020-05-20 13:43:00,"Best Buy, Alibaba, Deere and Other Stocks for Investors to Watch This Week",by Barron's
2020-05-20 12:58:00,You better believe the Fed is doing quantitative easing — and here are the beneficiaries,by Barron's
2020-05-20 09:27:00,Investing a dollar in each of these companies at their start would be worth millions now,by Barron's
2020-05-19 12:16:00,Trump May Exempt Apple From Tariffs and Other News From China You May Have Missed This Week,by Meera Jagannathan
2020-05-18 14:54:00,Alibaba raises $11 billion in Hong Kong secondary listing,by Andrew Keshner
2020-05-18 06:51:00,What China Slowdown? Alibaba Raises $13 Billion in Secondary Offering.,by Philip van Doorn
2020-05-18 05:10:00,Alibaba prices Hong Kong listing to raise as much as $12.9 billion,by Barron's
2020-05-17 15:00:00,Alibaba closes $13 billion Hong Kong share sale early,by Barron's
2020-05-16 10:05:00,The Dow Lost 102 Points Because Retail Earnings Were a Wipeout,by Tomi Kilgore
2020-05-15 08:42:00,What Does Alibaba’s Hong Kong Listing Mean for U.S. Shareholders? 6 Things to Know,by Therese Poletti
2020-05-15 07:00:00,"Aramco IPO seeks valuation up to $1.7 trillion, well short of original goal",by Emily Bary
2020-05-14 09:05:00,These highflying stocks hold big clues to a broader year-end rally,by Tomi Kilgore
2020-05-08 20:58:00,China’s JD.com Boosted by Surging Online Sales,by Peter Morici
2020-05-08 14:33:00,This number provides the most compelling reason to add emerging-market stocks to your portfolio,by Barron's
2020-05-08 06:09:00,Alibaba Is Moving Ahead With a Hong Kong Listing. It Plans to Sell 500 Million Shares.,by Associated Press
2020-05-07 10:55:00,Five Chinese startups you should know about,by Barron's
2020-05-01 11:50:00,Alibaba Stock Dropped After Jack Ma’s Comments on Singles Day Sales. Now the Company Is Clarifying What He Said.,by Barron's
2020-05-01 07:44:00,"Big Tech wants into your wallet so they can get more data, like their Chinese rivals",by Rory Jones
2020-05-01 06:07:00,Alibaba Stock Is Down Because Jack Ma Reportedly Was Disappointed With Singles Day Results,by Nigam Arora
2020-04-27 16:16:00,"Alibaba’s near–$15 billion listing in Hong Kong gets green light, sources say",by Daniel Newman
2020-04-20 14:57:00,Alibaba Stock Is Soaring. How to Get in On the Action With Options.,by Barron's
2020-04-20 10:31:00,"Singles Day — the Prime Day, or even Black Friday, of China — is driving billions in sales for Alibaba and JD.com",by Barron's
2020-04-20 10:26:00,What the Rising Tensions in Hong Kong Could Mean for U.S. Investors,by Barron's
2020-04-14 19:10:00,Alibaba Sold a Record Amount of Stuff on Singles Day. Apple and Lots of Other Brands Scored Too.,by Barron's
2020-04-13 06:28:00,Dow closes at record after Boeing surges on report of 737 Max early return,by Tanner Brown
2020-04-09 13:05:00,"Goldman Sachs and Apple Face Criticism Over Card, While Trade and Hong Kong Protest Drag  Down Stock Futures",by Barron's
2020-04-06 13:26:00,China’s Alibaba and JD.com report booming Singles Day sales,by Barron's
2020-04-05 23:04:00,"Monday Is Singles Day, the Biggest Shopping Day of the Year. Here’s What It Could Mean for Alibaba and China’s Economy",by Tonya Garcia
2020-03-26 07:38:00,Singles Day Is China’s Version of Black Friday—Just a Lot Bigger,by Shawn Langlois
2020-03-25 16:45:00,Alibaba Readies Up to $15 Billion Hong Kong Listing,by Barron's
2020-03-25 16:30:00,How the latest steps by Alipay and WeChat bring China closer to replacing cash with cellphones,by Jon Swartz
2020-03-24 13:20:00,SoftBank’s Quarterly Loss Was Its Biggest Ever. Blame WeWork and Uber.,by Weston Blasi
2020-03-20 20:30:00,Baidu Reports Earnings Tomorrow. Here’s What to Expect.,by Barron's
2020-03-18 07:34:00,"Bull trend confirmed: S&P 500, Nasdaq knife to uncharted territory",by Barron's
2020-03-13 20:35:00,"Bull trend confirmed: S&P 500, Nasdaq knife to uncharted territory",by Daniel Newman
2020-03-13 16:43:00,Alibaba Plans to Spend More in 2020. Why Wall Street Is Cheering.,by Michael Ashbaugh
2020-03-07 11:01:00,Credit cards have gone out of style in China — will the U.S. be far behind?,by Barron's
2020-03-04 08:46:00,Alibaba blows past earnings estimates and says it expects further cloud growth,by Barron's
